date,equity
2024-03-05,408476.19987102144
2024-03-06,408476.19987102144
2024-03-07,408476.19987102144
2024-03-08,408476.19987102144
2024-03-09,408476.19987102144
2024-03-10,408476.19987102144
2024-03-11,408476.19987102144
2024-03-12,408476.19987102144
2024-03-13,408476.19987102144
2024-03-14,408476.19987102144
2024-03-15,408476.19987102144
2024-03-16,408476.19987102144
2024-03-17,408476.19987102144
2024-03-18,408476.19987102144
2024-03-19,408476.19987102144
2024-03-20,408476.19987102144
2024-03-21,408476.19987102144
2024-03-22,408476.19987102144
2024-03-23,408476.19987102144
2024-03-24,408476.19987102144
2024-03-25,408476.19987102144
2024-03-26,408476.19987102144
2024-03-27,408476.19987102144
2024-03-28,408476.19987102144
2024-03-29,408476.19987102144
2024-03-30,408476.19987102144
2024-03-31,408476.19987102144
2024-04-01,408476.19987102144
2024-04-02,408476.19987102144
2024-04-03,408476.19987102144
2024-04-04,408476.19987102144
2024-04-05,408476.19987102144
2024-04-06,408476.19987102144
2024-04-07,408476.19987102144
2024-04-08,408476.19987102144
2024-04-09,408476.19987102144
2024-04-10,408476.19987102144
2024-04-11,408476.19987102144
2024-04-12,408476.19987102144
2024-04-13,408476.19987102144
2024-04-14,408476.19987102144
2024-04-15,408476.19987102144
2024-04-16,408476.19987102144
2024-04-17,408476.19987102144
2024-04-18,408476.19987102144
2024-04-19,408476.19987102144
2024-04-20,408476.19987102144
2024-04-21,408476.19987102144
2024-04-22,408476.19987102144
2024-04-23,408476.19987102144
2024-04-24,408476.19987102144
2024-04-25,408476.19987102144
2024-04-26,408476.19987102144
2024-04-27,408476.19987102144
2024-04-28,408476.19987102144
2024-04-29,408476.19987102144
2024-04-30,407294.8627752656
2024-05-01,407325.99336776003
2024-05-02,407566.8864099164
2024-05-03,408831.5477157449
2024-05-04,409599.6676574931
2024-05-05,409694.3135989363
2024-05-06,409790.9343788228
2024-05-07,409294.05132799584
2024-05-08,408993.60993659816
2024-05-09,409670.66251400014
2024-05-10,408953.13275028067
2024-05-11,408979.3004146512
2024-05-12,409004.07517763396
2024-05-13,409442.6267439928
2024-05-14,408773.4636910378
2024-05-15,410163.954058475
2024-05-16,409787.6731803679
2024-05-17,410680.90939744556
2024-05-18,410697.9746671757
2024-05-19,410334.573144281
2024-05-20,412157.8007638706
2024-05-21,414008.4140996547
2024-05-22,408651.67099277844
2024-05-23,398915.9085436949
2024-05-24,396714.205150031
2024-05-25,406058.4640682065
2024-05-26,395352.0409846933
2024-05-27,403472.9645116279
2024-05-28,398609.83710933273
2024-05-29,395753.8701837962
2024-05-30,391597.2479953775
2024-05-31,389878.27275410993
2024-06-01,392769.5715349768
2024-06-02,388568.079248837
2024-06-03,395967.81648105034
2024-06-04,416707.6424668989
2024-06-05,422214.7847377492
2024-06-06,419314.1210003865
2024-06-07,397707.305161251
2024-06-08,392057.55444175284
2024-06-09,393976.7815791024
2024-06-10,379446.0162635294
2024-06-11,363497.3090669204
2024-06-12,373096.6526018782
2024-06-13,360150.6188085252
2024-06-14,356178.55002233747
2024-06-15,359286.84745240747
2024-06-16,365104.99080814444
2024-06-17,357502.03184731246
2024-06-18,347128.0044886735
2024-06-19,347214.7783895613
2024-06-20,342902.85152417386
2024-06-21,342281.75574623
2024-06-22,342755.1899509934
2024-06-23,333939.15693452867
2024-06-24,330681.14154285693
2024-06-25,330681.14154285693
2024-06-26,330681.14154285693
2024-06-27,330681.14154285693
2024-06-28,330681.14154285693
2024-06-29,330681.14154285693
2024-06-30,330681.14154285693
2024-07-01,330681.14154285693
2024-07-02,330681.14154285693
2024-07-03,330681.14154285693
2024-07-04,330681.14154285693
2024-07-05,330681.14154285693
2024-07-06,330681.14154285693
2024-07-07,330681.14154285693
2024-07-08,330681.14154285693
2024-07-09,330681.14154285693
2024-07-10,330681.14154285693
2024-07-11,330681.14154285693
2024-07-12,330681.14154285693
2024-07-13,330681.14154285693
2024-07-14,330681.14154285693
2024-07-15,330681.14154285693
2024-07-16,330681.14154285693
2024-07-17,330681.14154285693
2024-07-18,330681.14154285693
2024-07-19,330681.14154285693
2024-07-20,330681.14154285693
2024-07-21,330681.14154285693
2024-07-22,330681.14154285693
2024-07-23,330681.14154285693
2024-07-24,330681.14154285693
2024-07-25,330681.14154285693
2024-07-26,330681.14154285693
2024-07-27,330681.14154285693
2024-07-28,330681.14154285693
2024-07-29,330681.14154285693
2024-07-30,330681.14154285693
2024-07-31,330681.14154285693
2024-08-01,330681.14154285693
2024-08-02,330681.14154285693
2024-08-03,330681.14154285693
2024-08-04,330681.14154285693
2024-08-05,330681.14154285693
2024-08-06,330681.14154285693
2024-08-07,330681.14154285693
2024-08-08,330681.14154285693
2024-08-09,330681.14154285693
2024-08-10,330681.14154285693
2024-08-11,330681.14154285693
2024-08-12,330681.14154285693
2024-08-13,330681.14154285693
2024-08-14,330681.14154285693
2024-08-15,330681.14154285693
2024-08-16,330681.14154285693
2024-08-17,330681.14154285693
2024-08-18,330681.14154285693
2024-08-19,330681.14154285693
2024-08-20,330681.14154285693
2024-08-21,330681.14154285693
2024-08-22,330681.14154285693
2024-08-23,330681.14154285693
2024-08-24,330681.14154285693
2024-08-25,330681.14154285693
2024-08-26,330681.14154285693
2024-08-27,330681.14154285693
2024-08-28,330681.14154285693
2024-08-29,330681.14154285693
2024-08-30,330681.14154285693
2024-08-31,330681.14154285693
2024-09-01,330681.14154285693
2024-09-02,330681.14154285693
2024-09-03,330681.14154285693
2024-09-04,330681.14154285693
2024-09-05,330681.14154285693
2024-09-06,330681.14154285693
2024-09-07,330681.14154285693
2024-09-08,330681.14154285693
2024-09-09,330681.14154285693
2024-09-10,330681.14154285693
2024-09-11,330681.14154285693
2024-09-12,330681.14154285693
2024-09-13,330681.14154285693
2024-09-14,330681.14154285693
2024-09-15,330681.14154285693
2024-09-16,330681.14154285693
2024-09-17,330681.14154285693
2024-09-18,330681.14154285693
2024-09-19,330681.14154285693
2024-09-20,330681.14154285693
2024-09-21,330681.14154285693
2024-09-22,330681.14154285693
2024-09-23,330681.14154285693
2024-09-24,330681.14154285693
2024-09-25,330681.14154285693
2024-09-26,330681.14154285693
2024-09-27,330681.14154285693
2024-09-28,330681.14154285693
2024-09-29,330681.14154285693
2024-09-30,330681.14154285693
2024-10-01,330681.14154285693
2024-10-02,330681.14154285693
2024-10-03,330681.14154285693
2024-10-04,330681.14154285693
2024-10-05,330681.14154285693
2024-10-06,330681.14154285693
2024-10-07,330681.14154285693
2024-10-08,330232.7080147262
2024-10-09,323005.8202893949
2024-10-10,323308.237178493
2024-10-11,333853.3751827712
2024-10-12,336297.45975879417
2024-10-13,334844.9228833212
2024-10-14,351488.85003312083
2024-10-15,352901.70719198394
2024-10-16,356644.02467931865
2024-10-17,353582.03854464967
2024-10-18,357463.371606917
2024-10-19,356599.07392247685
2024-10-20,359959.08463932615
2024-10-21,355131.40087515314
2024-10-22,354784.3311557471
2024-10-23,353614.68757274776
2024-10-24,363394.784133588
2024-10-25,347960.9844459796
2024-10-26,354542.6798785212
2024-10-27,361479.5194496923
2024-10-28,368412.52003894595
2024-10-29,385584.40092882776
2024-10-30,377020.2233313952
2024-10-31,364099.6345841092
2024-11-01,360476.8250221813
2024-11-02,359271.05403281574
2024-11-03,348524.95989932324
2024-11-04,352143.9897754944
2024-11-05,366049.9999300164
2024-11-06,402582.68896131474
2024-11-07,401818.37320206646
2024-11-08,409475.2833288019
2024-11-09,427825.0490190954
2024-11-10,479782.13428896514
2024-11-11,532536.1076250491
2024-11-12,538295.8764905633
2024-11-13,550732.9119355456
2024-11-14,525006.9873447972
2024-11-15,540797.8503176072
2024-11-16,532880.5757855928
2024-11-17,531817.0411702057
2024-11-18,536120.43946284
2024-11-19,547840.4582484865
2024-11-20,543124.2916696268
2024-11-21,572339.2101653257
2024-11-22,585070.1449385752
2024-11-23,589877.3808707668
2024-11-24,588598.2398420034
2024-11-25,547570.4505164765
2024-11-26,540396.7367803776
2024-11-27,564884.8970497592
2024-11-28,570417.8374380204
2024-11-29,618908.9146358481
2024-11-30,631600.5014156521
2024-12-01,687952.2908716531
2024-12-02,722773.5782290483
2024-12-03,705546.02586292
2024-12-04,698593.5841845986
2024-12-05,697764.0493216459
2024-12-06,715427.3022974692
2024-12-07,744372.7702537224
2024-12-08,749244.1672158432
2024-12-09,656231.5985039873
2024-12-10,656845.572621241
2024-12-11,684137.0428031419
2024-12-12,673875.5244505714
2024-12-13,680751.3538586015
2024-12-14,667635.9513498449
2024-12-15,680609.1913659951
2024-12-16,675062.7195892814
2024-12-17,677964.8203997713
2024-12-18,621021.7525079757
2024-12-19,586629.3569735637
2024-12-20,573423.3724074285
2024-12-21,569917.4813438707
2024-12-22,566411.0513436066
2024-12-23,571648.9987521966
2024-12-24,571648.9987521966
2024-12-25,571648.9987521966
2024-12-26,571648.9987521966
2024-12-27,571648.9987521966
2024-12-28,571648.9987521966
2024-12-29,571648.9987521966
2024-12-30,571648.9987521966
2024-12-31,571648.9987521966
2025-01-01,571648.9987521966
2025-01-02,571648.9987521966
2025-01-03,571648.9987521966
2025-01-04,571648.9987521966
2025-01-05,571648.9987521966
2025-01-06,571648.9987521966
2025-01-07,571648.9987521966
2025-01-08,571648.9987521966
2025-01-09,571648.9987521966
2025-01-10,571648.9987521966
2025-01-11,571648.9987521966
2025-01-12,571648.9987521966
2025-01-13,571648.9987521966
2025-01-14,571648.9987521966
2025-01-15,571648.9987521966
2025-01-16,571648.9987521966
2025-01-17,571648.9987521966
2025-01-18,571648.9987521966
2025-01-19,571648.9987521966
2025-01-20,571648.9987521966
2025-01-21,571648.9987521966
2025-01-22,571648.9987521966
2025-01-23,571648.9987521966
2025-01-24,571648.9987521966
2025-01-25,571648.9987521966
2025-01-26,571648.9987521966
2025-01-27,571648.9987521966
2025-01-28,571648.9987521966
2025-01-29,571648.9987521966
2025-01-30,571648.9987521966
2025-01-31,571648.9987521966
2025-02-01,571648.9987521966
2025-02-02,571648.9987521966
2025-02-03,571648.9987521966
2025-02-04,571648.9987521966
2025-02-05,571648.9987521966
2025-02-06,571648.9987521966
2025-02-07,571648.9987521966
2025-02-08,571648.9987521966
2025-02-09,571648.9987521966
2025-02-10,571648.9987521966
2025-02-11,571648.9987521966
2025-02-12,571648.9987521966
2025-02-13,571648.9987521966
2025-02-14,571648.9987521966
2025-02-15,571648.9987521966
2025-02-16,571648.9987521966
2025-02-17,571648.9987521966
2025-02-18,571648.9987521966
2025-02-19,571648.9987521966
2025-02-20,571648.9987521966
2025-02-21,571648.9987521966
2025-02-22,571648.9987521966
2025-02-23,571648.9987521966
2025-02-24,571648.9987521966
2025-02-25,571648.9987521966
2025-02-26,571648.9987521966
2025-02-27,571648.9987521966
2025-02-28,571648.9987521966
2025-03-01,571648.9987521966
2025-03-02,571648.9987521966
2025-03-03,571648.9987521966
2025-03-04,571648.9987521966
2025-03-05,571648.9987521966
2025-03-06,571648.9987521966
2025-03-07,571648.9987521966
2025-03-08,571648.9987521966
2025-03-09,571648.9987521966
2025-03-10,571648.9987521966
2025-03-11,571648.9987521966
2025-03-12,571648.9987521966
2025-03-13,571648.9987521966
2025-03-14,571648.9987521966
2025-03-15,571648.9987521966
2025-03-16,571648.9987521966
2025-03-17,571648.9987521966
2025-03-18,571648.9987521966
2025-03-19,571648.9987521966
2025-03-20,571648.9987521966
2025-03-21,571648.9987521966
2025-03-22,571648.9987521966
2025-03-23,571648.9987521966
2025-03-24,571648.9987521966
2025-03-25,571648.9987521966
2025-03-26,571648.9987521966
2025-03-27,571648.9987521966
2025-03-28,571648.9987521966
2025-03-29,571648.9987521966
2025-03-30,571648.9987521966
2025-03-31,571648.9987521966
2025-04-01,571648.9987521966
2025-04-02,571648.9987521966
2025-04-03,571648.9987521966
2025-04-04,571648.9987521966
2025-04-05,571648.9987521966
2025-04-06,571648.9987521966
2025-04-07,571648.9987521966
2025-04-08,570757.1807130316
2025-04-09,573302.6587481034
2025-04-10,572434.9023446273
2025-04-11,573326.6564340267
2025-04-12,574418.9950197279
2025-04-13,573808.7019030887
2025-04-14,573949.7387234404
2025-04-15,573602.9650005285
2025-04-16,573671.4587795088
2025-04-17,573813.7148833473
2025-04-18,573776.6007237285
2025-04-19,573953.1456237704
2025-04-20,573938.8521780545
2025-04-21,574315.1480984433
2025-04-22,575902.4939770538
2025-04-23,575730.787576363
2025-04-24,575633.0679000906
2025-04-25,575594.7915059134
2025-04-26,575753.7981288648
2025-04-27,575880.1428187094
2025-04-28,576236.5503759426
2025-04-29,568595.4229379238
2025-04-30,563890.7393331428
2025-05-01,570478.557472412
2025-05-02,571355.5756083912
2025-05-03,566919.3801380199
2025-05-04,556949.4402326772
2025-05-05,559671.051770678
2025-05-06,566940.9214548529
2025-05-07,565089.0600064003
2025-05-08,602447.9251972063
2025-05-09,615720.1700674744
2025-05-10,629225.1618922866
2025-05-11,614791.9527639988
2025-05-12,630881.6528219611
2025-05-13,638739.9419745633
2025-05-14,630514.5310925059
2025-05-15,616276.043110177
2025-05-16,614230.9608854818
2025-05-17,609287.0565113768
2025-05-18,626534.4698386004
2025-05-19,619717.9073885406
2025-05-20,620051.5796945052
2025-05-21,636610.0825049841
2025-05-22,647350.6166992112
2025-05-23,617483.0949945508
2025-05-24,625649.9244330177
2025-05-25,629472.1695953239
2025-05-26,628884.0083072293
2025-05-27,634284.5758173978
2025-05-28,626533.3969015273
2025-05-29,611879.0350952918
2025-05-30,590202.4643291179
2025-05-31,592850.3782097051
2025-06-01,596939.8098903274
2025-06-02,598177.0583038385
2025-06-03,593766.3746091083
2025-06-04,590528.5696304825
2025-06-05,564517.9734637343
2025-06-06,576904.117875268
2025-06-07,584340.2798483878
2025-06-08,587889.9006473128
2025-06-09,611491.3741487027
2025-06-10,623800.4354998833
2025-06-11,616039.7133920302
2025-06-12,598193.2059780711
2025-06-13,592693.5650265245
2025-06-14,585191.001974063
2025-06-15,587080.9629169436
2025-06-16,589728.1552722777
2025-06-17,579312.1781193181
2025-06-18,579059.4667239153
2025-06-19,579424.2010369084
2025-06-20,559052.1350480819
2025-06-21,542326.5970950456
2025-06-22,517944.28425681876
2025-06-23,535183.6583929256
2025-06-24,535183.6583929256
2025-06-25,535183.6583929256
2025-06-26,535183.6583929256
2025-06-27,535183.6583929256
2025-06-28,535183.6583929256
2025-06-29,535183.6583929256
2025-06-30,535183.6583929256
2025-07-01,535183.6583929256
2025-07-02,535183.6583929256
2025-07-03,535183.6583929256
2025-07-04,535183.6583929256
2025-07-05,535183.6583929256
2025-07-06,535183.6583929256
2025-07-07,535183.6583929256
2025-07-08,535183.6583929256
2025-07-09,535183.6583929256
2025-07-10,535183.6583929256
2025-07-11,535183.6583929256
2025-07-12,535183.6583929256
2025-07-13,535183.6583929256
2025-07-14,535183.6583929256
2025-07-15,535183.6583929256
2025-07-16,535183.6583929256
2025-07-17,535183.6583929256
2025-07-18,535183.6583929256
2025-07-19,535183.6583929256
2025-07-20,535183.6583929256
2025-07-21,535183.6583929256
2025-07-22,535183.6583929256
2025-07-23,535183.6583929256
2025-07-24,535183.6583929256
2025-07-25,535183.6583929256
2025-07-26,535183.6583929256
2025-07-27,535183.6583929256
2025-07-28,535183.6583929256
2025-07-29,535183.6583929256
2025-07-30,535183.6583929256
2025-07-31,535183.6583929256
2025-08-01,535183.6583929256
2025-08-02,535183.6583929256
2025-08-03,535183.6583929256
2025-08-04,535183.6583929256
2025-08-05,535183.6583929256
2025-08-06,535183.6583929256
2025-08-07,535183.6583929256
2025-08-08,535183.6583929256
2025-08-09,535183.6583929256
2025-08-10,535183.6583929256
2025-08-11,535183.6583929256
2025-08-12,535183.6583929256
2025-08-13,535183.6583929256
2025-08-14,535183.6583929256
2025-08-15,535183.6583929256
2025-08-16,535183.6583929256
2025-08-17,535183.6583929256
2025-08-18,535183.6583929256
2025-08-19,535183.6583929256
2025-08-20,535183.6583929256
2025-08-21,535183.6583929256
2025-08-22,535183.6583929256
2025-08-23,535183.6583929256
2025-08-24,535183.6583929256
2025-08-25,535183.6583929256
2025-08-26,535183.6583929256
2025-08-27,535183.6583929256
2025-08-28,535183.6583929256
2025-08-29,535183.6583929256
2025-08-30,535183.6583929256
2025-08-31,535183.6583929256
2025-09-01,535183.6583929256
2025-09-02,535183.6583929256
2025-09-03,535183.6583929256
2025-09-04,535183.6583929256
2025-09-05,535183.6583929256
2025-09-06,535183.6583929256
2025-09-07,535183.6583929256
2025-09-08,535183.6583929256
2025-09-09,535183.6583929256
2025-09-10,535183.6583929256
2025-09-11,535183.6583929256
2025-09-12,535183.6583929256
2025-09-13,535183.6583929256
2025-09-14,535183.6583929256
2025-09-15,535183.6583929256
2025-09-16,535183.6583929256
2025-09-17,535183.6583929256
2025-09-18,535183.6583929256
2025-09-19,535183.6583929256
2025-09-20,535183.6583929256
2025-09-21,535183.6583929256
2025-09-22,535183.6583929256
2025-09-23,535183.6583929256
2025-09-24,535183.6583929256
2025-09-25,535183.6583929256
2025-09-26,535183.6583929256
2025-09-27,535183.6583929256
2025-09-28,535183.6583929256
2025-09-29,535183.6583929256
2025-09-30,535183.6583929256
2025-10-01,535183.6583929256
2025-10-02,535183.6583929256
2025-10-03,535183.6583929256
2025-10-04,535183.6583929256
2025-10-05,535183.6583929256
2025-10-06,535183.6583929256
2025-10-07,526084.4382547783
2025-10-08,533992.8586043286
2025-10-09,515878.67397436604
2025-10-10,467212.934386962
2025-10-11,467212.934386962
2025-10-12,467212.934386962
2025-10-13,467212.934386962
2025-10-14,467212.934386962
2025-10-15,467212.934386962
2025-10-16,467212.934386962
2025-10-17,467212.934386962
2025-10-18,467212.934386962
2025-10-19,467212.934386962
2025-10-20,467212.934386962
2025-10-21,467212.934386962
2025-10-22,467212.934386962
2025-10-23,467212.934386962
2025-10-24,467212.934386962
2025-10-25,467212.934386962
2025-10-26,467212.934386962
2025-10-27,467212.934386962
2025-10-28,467212.934386962
2025-10-29,467212.934386962
2025-10-30,467212.934386962
2025-10-31,467212.934386962
2025-11-01,467212.934386962
2025-11-02,467212.934386962
2025-11-03,467212.934386962
2025-11-04,467212.934386962
2025-11-05,467212.934386962
2025-11-06,467212.934386962
2025-11-07,467212.934386962
2025-11-08,467212.934386962
2025-11-09,467212.934386962
2025-11-10,467212.934386962
2025-11-11,467212.934386962
2025-11-12,467212.934386962
2025-11-13,467212.934386962
2025-11-14,467212.934386962
2025-11-15,467212.934386962
2025-11-16,467212.934386962
2025-11-17,467212.934386962
2025-11-18,467212.934386962
2025-11-19,467212.934386962
2025-11-20,467212.934386962
2025-11-21,467212.934386962
2025-11-22,467212.934386962
2025-11-23,467212.934386962
2025-11-24,467212.934386962
2025-11-25,467212.934386962
2025-11-26,467212.934386962
2025-11-27,467212.934386962
2025-11-28,467212.934386962
2025-11-29,467212.934386962
2025-11-30,467212.934386962
2025-12-01,467212.934386962
2025-12-02,467212.934386962
2025-12-03,467212.934386962
2025-12-04,467212.934386962
2025-12-05,467212.934386962
2025-12-06,467212.934386962
2025-12-07,467212.934386962
2025-12-08,467212.934386962
2025-12-09,467212.934386962
2025-12-10,467212.934386962
2025-12-11,467212.934386962
2025-12-12,467212.934386962
2025-12-13,467212.934386962
2025-12-14,467212.934386962
2025-12-15,467212.934386962
2025-12-16,467212.934386962
2025-12-17,467212.934386962
2025-12-18,467212.934386962
2025-12-19,467212.934386962
2025-12-20,467212.934386962
2025-12-21,467212.934386962
2025-12-22,467212.934386962
2025-12-23,467212.934386962
2025-12-24,467212.934386962
2025-12-25,467212.934386962
2025-12-26,467212.934386962
2025-12-27,467212.934386962
2025-12-28,467212.934386962
2025-12-29,467212.934386962
2025-12-30,467212.934386962
2025-12-31,467212.934386962
2026-01-01,467212.934386962
2026-01-02,467212.934386962
2026-01-03,467212.934386962
2026-01-04,467212.934386962
2026-01-05,467212.934386962
2026-01-06,467212.934386962
2026-01-07,467212.934386962
2026-01-08,467212.934386962
2026-01-09,467212.934386962
2026-01-10,467212.934386962
2026-01-11,467212.934386962
2026-01-12,467212.934386962
2026-01-13,467212.934386962
2026-01-14,467212.934386962
2026-01-15,467212.934386962
2026-01-16,467212.934386962
2026-01-17,467212.934386962
2026-01-18,467212.934386962
2026-01-19,467212.934386962
2026-01-20,467212.934386962
2026-01-21,467212.934386962
2026-01-22,467212.934386962
2026-01-23,467212.934386962
2026-01-24,467212.934386962
2026-01-25,467212.934386962
2026-01-26,467212.934386962
2026-01-27,467709.0891808601
2026-01-28,467707.4439952628
2026-01-29,466494.8599785502
2026-01-30,465798.53791177063
2026-01-31,465009.60534633487
2026-02-01,465009.60534633487
2026-02-02,465009.60534633487
2026-02-03,464112.44384400244
2026-02-04,463019.6498396154
2026-02-05,461431.15960592305
2026-02-06,461431.15960592305
2026-02-07,461431.15960592305
2026-02-08,461431.15960592305
2026-02-09,461431.15960592305
2026-02-10,460891.3574755542
2026-02-11,460375.46122806036
2026-02-12,460338.03158357384
2026-02-13,460935.19305482897
2026-02-14,461756.421416645
2026-02-15,461234.6907385163
2026-02-16,461448.32246457733
2026-02-17,461165.0187827628
2026-02-18,460738.4441452968
2026-02-19,460808.03224606835
2026-02-20,461232.36991363915
2026-02-21,461253.2133245078
2026-02-22,461012.36504805734
2026-02-23,460051.06150145293
2026-02-24,459820.4995442296
2026-02-25,461340.8339494446
2026-02-26,461060.11002378346
2026-02-27,460458.392158099
2026-02-28,460753.628771717
2026-03-01,460470.803580969
2026-03-02,461300.1091442505
2026-03-03,461036.31469583634
2026-03-04,462364.581046611
2026-03-05,461824.4383550526
2026-03-06,460924.39291323983
2026-03-07,460705.61057020194
2026-03-08,460338.53526466555
2026-03-09,461095.113385787
2026-03-10,461526.1342497551
2026-03-11,461729.35600251786
2026-03-12,461852.87939047907
2026-03-13,462026.5181410866
2026-03-14,462095.25171869935
2026-03-15,462774.43033294386
2026-03-16,463745.398203521
2026-03-17,463402.90296278405
2026-03-18,462662.4290335025
2026-03-19,462296.502377045
2026-03-20,462383.32708907325
2026-03-21,461864.5446929077
2026-03-22,461626.2890422605
2026-03-23,462314.32608602656
2026-03-24,462195.38758718397
2026-03-25,462319.16107382515
2026-03-26,461366.0332399412
2026-03-27,460666.0408931136
2026-03-28,460711.0028649068
2026-03-29,460605.3569430732
2026-03-30,460806.75974187616
2026-03-31,461194.17991279543
2026-04-01,461138.8505877668
2026-04-02,460486.0947153143
2026-04-03,460549.0766186012
2026-04-04,460642.3384125526
2026-04-05,460998.8728928324
2026-04-06,460945.47978958604
2026-04-07,480601.40753651195
2026-04-08,469253.60140167514
2026-04-09,471340.7981677317
2026-04-10,476895.12399960554
2026-04-11,476366.32160345715
2026-04-12,463484.73631210986
2026-04-13,483237.9527994355
2026-04-14,479096.0102876689
2026-04-15,485158.7422577098
2026-04-16,488559.1875703442
2026-04-17,499811.0748252647
2026-04-18,488589.7105211758
2026-04-19,475076.56699219457
2026-04-20,486188.1733342494
2026-04-21,488760.42646898044
2026-04-22,497662.12777568516
2026-04-23,494887.25144834514
2026-04-24,491443.31961353536
2026-04-25,490002.88425297395
2026-04-26,497718.8512546225
2026-04-27,487939.147228277
2026-04-28,485498.69993755367
2026-04-29,489371.27209540945
2026-04-30,494748.9799198298
2026-05-01,504557.0326377161
2026-05-02,507140.7215078881
2026-05-03,506989.4800507764
2026-05-04,514568.34306378034
2026-05-05,525346.8042734704
2026-05-06,521838.1258389387
2026-05-07,507240.58733590454
2026-05-08,511342.7204117179
2026-05-09,512662.5085250781
2026-05-10,524841.8372448323
2026-05-11,519854.50444047916
2026-05-12,510448.04125542095
2026-05-13,510833.9855056295
2026-05-14,520343.5904331454
2026-05-15,508859.5071911563
2026-05-16,497426.3868687788
2026-05-17,490242.5266406215
2026-05-18,482812.8563677253
2026-05-19,477676.9668686083
2026-05-20,483615.5388323364
2026-05-21,488840.83265334764
2026-05-22,474194.8493587965
2026-05-23,480341.16966216726
2026-05-24,479001.6622897424
2026-05-25,478979.96549757343
2026-05-26,471295.15582170646
2026-05-27,462762.87979088444
2026-05-28,457414.6699365344
2026-05-29,458566.01767904137
2026-05-30,478157.4003780116
2026-05-31,474398.5597763676
2026-06-01,466114.3450231373
2026-06-02,466114.3450231373
2026-06-03,466114.3450231373
2026-06-04,466114.3450231373
2026-06-05,466114.3450231373
2026-06-06,466114.3450231373
2026-06-07,466114.3450231373
2026-06-08,466114.3450231373
2026-06-09,466114.3450231373
2026-06-10,466114.3450231373
2026-06-11,466114.3450231373
2026-06-12,466114.3450231373
2026-06-13,466114.3450231373
2026-06-14,466114.3450231373
2026-06-15,466114.3450231373
2026-06-16,466114.3450231373
2026-06-17,466114.3450231373
2026-06-18,466114.3450231373
2026-06-19,466114.3450231373
2026-06-20,466114.3450231373
2026-06-21,466114.3450231373
2026-06-22,466114.3450231373
2026-06-23,466114.3450231373
2026-06-24,466114.3450231373
2026-06-25,466114.3450231373
2026-06-26,466114.3450231373
2026-06-27,466114.3450231373
2026-06-28,466114.3450231373
2026-06-29,466114.3450231373
2026-06-30,466114.3450231373
2026-07-01,466114.3450231373
2026-07-02,466114.3450231373
2026-07-03,466114.3450231373
2026-07-04,466114.3450231373
