date,cot_net_z,cot_change_z,gld_flow_z,usd_return_20d,real_yield_change_20d,vix_z
1995-06-18,0.1688811127,0.1137416714,,,,-1.268254722
1995-06-19,0.4945819919,0.9255942136,,,,-1.257739672
1995-06-20,0.5071802075,0.9201380548,,,,-1.004584552
1995-06-21,0.5201355137,0.9147167606,,,,-1.024132941
1995-06-22,0.5334693327,0.9093297829,,,,-0.9317859141
1995-06-23,0.5472049446,0.903976584,,,,-0.8610756003
1995-06-24,0.561367701,0.09342452817,,,,-1.024414776
1995-06-25,0.5759852712,0.09342452817,,,,-1.017710571
1995-06-26,1.251942088,1.695360558,,,,-1.011059327
1995-06-27,1.255189492,1.688173121,,,,-0.6461334866
1995-06-28,1.25845287,1.681395644,,,,-0.3404730563
1995-06-29,1.261732369,1.675037209,,,,-0.6679349988
1995-06-30,1.265028137,1.669108358,,,,-0.7411349016
1995-07-01,1.268340324,0.01441367278,,,,-0.84626607
1995-07-02,1.271669083,0.01441367278,,,,-0.8396513448
1995-07-03,1.155869549,-0.2704721419,,,,-0.8330781418
1995-07-04,1.155853389,-0.273887078,,,,-0.7254557491
1995-07-05,1.155837229,-0.2773181166,,,,-0.719309744
1995-07-06,1.155821071,-0.280765492,,,,-0.4242910623
1995-07-07,1.155804912,-0.2842294426,,,,-0.7356635222
1995-07-08,1.155788754,-8.472777301e-05,,,,-0.592749014
1995-07-09,0.2211199407,-2.271538524,,,,-0.5872956998
1995-07-10,0.2265087684,-2.238893349,,,,-0.5818529514
1995-07-11,0.2319453965,-2.207324188,,,,-0.3455435293
1995-07-12,0.2374310226,-2.176769612,,,,-0.3074284327
1995-07-13,0.2429668843,-2.147172997,,,,-0.26856589
1995-07-14,0.24855426,0.0532761954,,,,-0.1235242579
1995-07-15,0.2541944711,0.0532761954,,,,-0.3849676995
1995-07-16,0.2598888841,0.0532761954,,,,-0.3782543301
1995-07-17,0.0987466067,-0.3302619136,,,,-0.3714857653
1995-07-18,0.09859993852,-0.3483713822,,,,-0.2599414441
1995-07-19,0.09845327588,-0.3674360425,,,,-0.006427405102
1995-07-20,0.09830661878,-0.387565597,,,,0.4819483648
1995-07-21,0.09815996721,-0.4088885686,,,,0.06799948777
1995-07-22,0.09801332116,-0.00183951567,,,,-0.1696246893
1995-07-23,0.09786668063,-0.00183951567,,,,-0.1614567543
1995-07-24,0.7493200527,1.639282175,,,,-0.1531419343
1995-07-25,0.7452851349,1.623245893,,,,-0.03195417291
1995-07-26,0.7412676605,1.607507853,,,,0.1172229795
1995-07-27,0.737267406,1.592057662,,,,0.3863978271
1995-07-28,0.733284151,1.57688542,,,,0.396832872
1995-07-29,0.7293176781,-0.03963643811,,,,0.4079525668
1995-07-30,0.7253677732,-0.03963643811,,,,0.4193513875
1995-07-31,0.5134388556,-0.5577542656,,,,0.4310448016
1995-08-01,0.5101388178,-0.5574948763,,,,0.6510628675
1995-08-02,0.506846235,-0.5572355711,,,,0.7218469344
1995-08-03,0.5035609966,-0.5569763498,,,,0.8297983245
1995-08-04,0.5002829929,-0.5567172126,,,,0.9604049852
1995-08-05,0.497012115,-0.03861653904,,,,0.5699906568
1995-08-06,0.4937482549,-0.03861653904,,,,0.5993338658
1995-08-07,-0.8154350304,-3.223594408,,,,0.63107412
1995-08-08,-0.8122010063,-3.14634639,,,,0.5690363282
1995-08-09,-0.808980014,-3.073793895,,,,0.5565585794
1995-08-10,-0.805771925,-3.005467274,,,,0.314389062
1995-08-11,-0.8025766128,-2.940960247,,,,0.5534621838
1995-08-12,-0.7993939521,0.02556044874,,,,0.4919984138
1995-08-13,-0.7962238194,0.02556044874,,,,0.5195719215
1995-08-14,-0.9013016912,-0.2215103376,,,,0.5493813301
1995-08-15,-0.8986446054,-0.2230184095,,,,0.904985262
1995-08-16,-0.895997104,-0.2245286493,,,,0.05486577388
1995-08-17,-0.8933591113,-0.2260410717,,,,0.175689732
1995-08-18,-0.890730552,-0.2275556915,,,,-0.1409617588
1995-08-19,-0.8881113519,0.01869094409,,,,-0.2438811654
1995-08-20,-0.8855014374,0.01869094409,,,,-0.2347023857
1995-08-21,-0.3453956186,1.27033997,,,,-0.2252422421
1995-08-22,-0.3511346059,1.264949626,,,,1.587735029
1995-08-23,-0.3569315996,1.259792433,,,,0.539381788
1995-08-24,-0.3627880649,1.25487604,,,,1.292413448
1995-08-25,-0.368705517,1.250209005,,,,0.9873584808
1995-08-26,-0.3746855242,-0.05178407245,,,,0.1830949612
1995-08-27,-0.3807297095,-0.05178407245,,,,0.1857329248
1995-08-28,-1.052597039,-1.584599022,,,,0.1883785448
1995-08-29,-1.057852169,-1.57168041,,,,0.3911840013
1995-08-30,-1.063152273,-1.558964951,,,,0.6199934086
1995-08-31,-1.068498089,-1.546446729,,,,-0.2059200937
1995-09-01,-1.073890372,-1.534120066,,,,-0.8794288929
1995-09-02,-1.079329894,-0.02458940231,,,,-1.179885508
1995-09-03,-1.084817446,-0.02458940231,,,,-1.174375709
1995-09-04,-1.212246897,-0.2999110723,,,,-1.168906564
1995-09-05,-1.214097935,-0.2966974869,,,,-1.163477476
1995-09-06,-1.215954138,-0.2934846062,,,,-0.6860816572
1995-09-07,-1.217815533,-0.2902723257,,,,-0.6803538433
1995-09-08,-1.219682148,-0.2870605407,,,,-0.4120769524
1995-09-09,-1.221554011,-0.007939013814,,,,-1.312243241
1995-09-10,-1.223431149,-0.007939013814,,,,-1.302108701
1995-09-11,-1.377270585,-0.346072718,,,,-1.292114181
1995-09-12,-1.377186057,-0.3443426231,,,,-0.822982339
1995-09-13,-1.377101539,-0.34261427,,,,-0.8872563616
1995-09-14,-1.377017032,-0.3408876424,,,,-1.02869627
1995-09-15,-1.376932535,-0.3391627241,,,,-1.358098321
1995-09-16,-1.376848048,0.0003215325645,,,,-0.7012567247
1995-09-17,-1.376763572,0.0003215325645,,,,-0.6949780951
1995-09-18,-0.3370799267,2.273212713,,,,-0.6887167956
1995-09-19,-0.3409771655,2.244737721,,,,0.3579938895
1995-09-20,-0.34489756,2.21709953,,,,0.8105263899
1995-09-21,-0.3488414865,2.190255798,,,,0.3695268083
1995-09-22,-0.3528093296,2.164167134,,,,0.5782765175
1995-09-23,-0.356801482,-0.03272677581,,,,0.5174155221
1995-09-24,-0.3608183448,-0.03272677581,,,,0.5115945725
1995-09-25,-0.5753631617,-0.465671284,,,,0.5057700594
1995-09-26,-0.5824267512,-0.4687339429,,,,1.548190328
1995-09-27,-0.589583565,-0.47181093,,,,1.095847183
1995-09-28,-0.596836256,-0.4749024147,,,,1.087172913
1995-09-29,-0.6041875839,-0.4780085688,,,,0.4752730092
1995-09-30,-0.6116404201,-0.04439690259,,,,0.8579275942
1995-10-01,-0.619197754,-0.04439690259,,,,0.8534523237
1995-10-02,-0.863293838,-0.5250958148,,,,0.8490006937
1995-10-03,-0.8667689092,-0.5202032773,,,,2.481531934
1995-10-04,-0.8702637394,-0.5153180606,,,,3.152569622
1995-10-05,-0.8737785561,-0.510439795,,,,3.529627985
1995-10-06,-0.8773135904,-0.505568111,,,,4.475307377
1995-10-07,-0.8808690771,-0.01803124984,,,,2.239029301
1995-10-08,-0.884445255,-0.01803124984,,,,2.209638658
1995-10-09,-0.6551991292,0.445035001,,,,2.181161869
1995-10-10,-0.6555382036,0.4493816722,,,,3.17007794
1995-10-11,-0.65587744,0.4537594911,,,,3.230900757
1995-10-12,-0.6562168385,0.4581690023,,,,2.708227967
1995-10-13,-0.6565563993,0.4626107631,,,,2.29420468
1995-10-14,-0.6568961227,-0.002366471849,,,,1.623877749
1995-10-15,-0.6572360088,-0.002366471849,,,,1.610199105
1995-10-16,-0.8406713607,-0.3713296434,,,,1.596786307
1995-10-17,-0.8429967671,-0.3738965762,,,,2.642652294
1995-10-18,-0.8453307827,-0.3764725958,,,,1.951052695
1995-10-19,-0.8476734735,-0.3790577949,,,,1.950784868
1995-10-20,-0.8500249057,-0.3816522674,,,,1.376427374
1995-10-21,-0.8523851466,-0.01280483299,,,,1.265202104
1995-10-22,-0.8547542641,-0.01280483299,,,,1.255034262
1995-10-23,-0.5088103095,0.6897762686,,,,1.244991582
1995-10-24,-0.512784258,0.6861489847,,,,2.015955456
1995-10-25,-0.5167840972,0.6825351522,,,,1.643536805
1995-10-26,-0.5208102254,0.6789346092,,,,2.319555095
1995-10-27,-0.5248630496,0.6753471962,,,,3.433110921
1995-10-28,-0.528942985,-0.02761948767,,,,2.36428204
1995-10-29,-0.5330504559,-0.02761948767,,,,2.32887276
1995-10-30,-0.9770665795,-0.8963474404,,,,2.294705186
1995-10-31,-0.9785016813,-0.8908340965,,,,1.886540761
1995-11-01,-0.9799399779,-0.8853549819,,,,1.427719451
1995-11-02,-0.9813814836,-0.8799095435,,,,0.985781977
1995-11-03,-0.9828262124,-0.8744972385,,,,0.751824837
1995-11-04,-0.9842741787,-0.006865467324,,,,-0.2193368712
1995-11-05,-0.985725397,-0.006865467324,,,,-0.2265005725
1995-11-06,-1.408190493,-0.834997207,,,,-0.2337628085
1995-11-07,-1.402916408,-0.8289728803,,,,0.2714283197
1995-11-08,-1.397679861,-0.8229828333,,,,0.5931486268
1995-11-09,-1.392480357,-0.8170264012,,,,-0.3483368165
1995-11-10,-1.387317407,-0.8111029315,,,,-0.0332990524
1995-11-11,-1.382190535,0.01956534833,,,,0.5002817405
1995-11-12,-1.37709927,0.01956534833,,,,0.494872089
1995-11-13,-0.874663724,1.007007591,,,,0.4894631166
1995-11-14,-0.876399027,0.9996562603,,,,0.7290524477
1995-11-15,-0.8781390495,0.9923637943,,,,0.92833007
1995-11-16,-0.8798838178,0.9851289765,,,,0.4739443648
1995-11-17,-0.8816333584,0.97795062,,,,0.07059695272
1995-11-18,-0.883387698,-0.009059957729,,,,-0.01566039005
1995-11-19,-0.8851468637,-0.009059957729,,,,-0.01612906712
1995-11-20,0.6868687329,3.015241105,,,,-0.01659778086
1995-11-21,0.6827988874,2.975436345,,,,-0.1462669714
1995-11-22,0.6787447731,2.936997413,,,,-0.8197674147
1995-11-23,0.6747061718,2.899846018,,,,-0.7413501029
1995-11-24,0.6706828679,2.863910027,,,,-0.7404608999
1995-11-25,0.6666746488,-0.03201664138,,,,-0.6766953678
1995-11-26,0.6626813046,-0.03201664138,,,,-0.6771370815
1995-11-27,0.4196492428,-0.4769584459,,,,-0.6775790748
1995-11-28,0.4205674574,-0.4710345843,,,,-0.08281820216
1995-11-29,0.4214866941,-0.4650992515,,,,-1.006910684
1995-11-30,0.4224069565,-0.4591513455,,,,-0.9240896876
1995-12-01,0.4233282482,-0.4531897325,,,,-1.000757204
1995-12-02,0.4242505728,0.007112342808,,,,-1.505806788
1995-12-03,0.4251739339,0.007112342808,,,,-1.504710267
1995-12-04,0.1360062648,-0.5383209245,,,,-1.503615398
1995-12-05,0.1373087421,-0.5371781201,,,,-1.969165769
1995-12-06,0.1386124212,-0.5360367627,,,,-0.9144960378
1995-12-07,0.1399173104,-0.5348968465,,,,0.2077969918
1995-12-08,0.141223418,-0.5337583656,,,,0.2500456194
1995-12-09,0.1425307525,0.01174908062,,,,-1.469039604
1995-12-10,0.1438393222,0.01174908062,,,,-1.455841485
1995-12-11,0.2736629546,0.2525429483,,,,-1.442848831
1995-12-12,0.2738717491,0.2505540848,,,,-1.493077006
1995-12-13,0.2740805789,0.248566216,,,,-1.925791865
1995-12-14,0.274289444,0.2465793182,,,,-2.179011014
1995-12-15,0.2744983445,0.2445933679,,,,-1.426669333
1995-12-16,0.2747072804,0.001807261958,,,,-1.034990399
1995-12-17,0.2749162517,0.001807261958,,,,-1.027391268
1995-12-18,0.7487500992,0.8933700408,,,,-1.019855991
1995-12-19,0.7570081024,0.9137519385,,,,2.163860485
1995-12-20,0.765392369,0.9349758002,,,,0.7394616954
1995-12-21,0.7739068057,0.9571086401,,,,-0.2424284603
1995-12-22,0.7825554905,0.9802252577,,,,-1.694866476
1995-12-23,0.7913426834,0.04192226312,,,,-0.9415180261
1995-12-24,0.8002728365,0.04192226312,,,,-0.9417489713
1995-12-25,0.5015317984,-0.5523412416,,,,-0.9419799971
1995-12-26,0.5113720421,-0.548966495,,,,-0.9370366807
1995-12-27,0.5214134647,-0.5456005003,,,,-0.9502727288
1995-12-28,0.5316649192,-0.5422431373,,,,-0.4483401513
1995-12-29,0.5421358148,-0.5388942866,,,,-0.1745961342
1995-12-30,0.5528361628,0.05729659118,,,,0.09722075302
1995-12-31,0.5637766281,0.05729659118,,,,0.09461784632
1996-01-01,0.5439216534,0.000557183359,,,,0.09201229202
1996-01-02,0.5556649893,0.001095317811,,,,0.0896345825
1996-01-03,0.5677050141,0.001633492647,,,,-0.2456671874
1996-01-04,0.5800574436,0.002171708341,,,,-0.3365647794
1996-01-05,0.5927391915,0.002709965371,,,,1.362736356
1996-01-06,0.6057684907,0.05999817084,,,,1.150375276
1996-01-07,0.6191650297,0.05999817084,,,,1.141167139
1996-01-08,1.056642047,0.7799978317,,,,1.132052852
1996-01-09,1.070400058,0.7754056828,,,,0.6528699108
1996-01-10,1.084493499,0.7708356942,,,,2.720656658
1996-01-11,1.098937827,0.766287546,,,,3.778544214
1996-01-12,1.113749526,0.7617609233,,,,2.097298125
1996-01-13,1.128946191,0.04127346353,,,,1.63952533
1996-01-14,1.144546629,0.04127346353,,,,1.623291773
1996-01-15,2.598804573,2.376139793,,,,1.607362267
1996-01-16,2.572720335,2.343785034,,,,2.291211647
1996-01-17,2.547295616,2.31252661,,,,1.438592791
1996-01-18,2.522502148,2.282303479,,,,1.576200592
1996-01-19,2.498313339,2.253059374,,,,0.9512736697
1996-01-20,2.474704142,-0.03197984151,,,,0.1334147136
1996-01-21,2.451650944,-0.03197984151,,,,0.1303625981
1996-01-22,3.101608254,1.139658777,,,,0.1273066778
1996-01-23,3.03418756,1.132477792,,,,0.7171707223
1996-01-24,2.970477114,1.125414048,,,,0.9148652054
1996-01-25,2.91013928,1.118467896,,,,-0.03035570202
1996-01-26,2.852878022,1.111639874,,,,0.3408874139
1996-01-27,2.79843253,-0.09206726154,,,,-0.5266950562
1996-01-28,2.746572001,-0.09206726154,,,,-0.5234838681
1996-01-29,2.970369777,0.4478191233,,,,-0.5202802825
1996-01-30,2.909079332,0.4450399524,,,,-0.3467554097
1996-01-31,2.850956995,0.4422655945,,,,-0.1371752774
1996-02-01,2.795730493,0.4394959837,,,,-0.03991534292
1996-02-02,2.743159297,0.436731054,,,,0.06808219715
1996-02-03,2.693030007,-0.1051441155,,,,0.6044958917
1996-02-04,2.645152544,-0.1051441155,,,,0.6004067335
1996-02-05,2.038619936,-1.317592733,,,,0.5963302054
1996-02-06,2.013610288,-1.310952387,,,,0.8048844824
1996-02-07,1.989273093,-1.304370579,,,,1.835279882
1996-02-08,1.965576444,-1.297846323,,,,1.382275766
1996-02-09,1.942490514,-1.291378653,,,,1.170847598
1996-02-10,1.919987384,-0.08902677571,,,,1.831899568
1996-02-11,1.898040887,-0.08902677571,,,,1.814259871
1996-02-12,2.159305708,0.5442636868,,,,1.796979375
1996-02-13,2.131174325,0.5430800254,,,,1.836051823
1996-02-14,2.10387107,0.541897922,,,,2.036253819
1996-02-15,2.077353446,0.5407173702,,,,2.569173086
1996-02-16,2.051581951,0.5395383634,,,,2.977006526
1996-02-17,2.026519809,-0.09364835502,,,,2.289795535
1996-02-18,2.002132737,-0.09364835502,,,,2.257627305
1996-02-19,1.604204748,-0.976448859,,,,2.226506511
1996-02-20,1.589684987,-0.9708670583,,,,2.195507946
1996-02-21,1.575415626,-0.9653231919,,,,3.295290454
1996-02-22,1.561388608,-0.959816663,,,,1.393823555
1996-02-23,1.547596234,-0.9543468869,,,,1.454267609
1996-02-24,1.534031138,-0.07417550888,,,,1.619426769
1996-02-25,1.520686271,-0.07417550888,,,,1.606851785
1996-02-26,1.044798795,-1.183422509,,,,1.594539493
1996-02-27,1.039592683,-1.173859732,,,,2.83631229
1996-02-28,1.034421712,-1.164399437,,,,2.975467294
1996-02-29,1.029285375,-1.155039083,,,,2.983767188
1996-03-01,1.024183175,-1.145776205,,,,3.157863178
1996-03-02,1.019114627,-0.03657271783,,,,2.859773075
1996-03-03,1.014079251,-0.03657271783,,,,2.808159869
1996-03-04,0.9228653716,-0.247846248,,,,2.758941214
1996-03-05,0.9224707937,-0.2420427932,,,,2.672957727
1996-03-06,0.9220764464,-0.2362053649,,,,2.227505278
1996-03-07,0.9216823295,-0.2303325611,,,,2.515710435
1996-03-08,0.9212884427,-0.2244229266,,,,2.428108897
1996-03-09,0.9208947858,-0.00263421259,,,,5.089944006
1996-03-10,0.9205013583,-0.00263421259,,,,4.834989455
1996-03-11,0.7520318689,-0.4140425169,,,,4.613296617
1996-03-12,0.7520808806,-0.4133549832,,,,3.701579955
1996-03-13,0.7521298957,-0.4126678983,,,,3.422702896
1996-03-14,0.7521789144,-0.411981261,,,,2.807241593
1996-03-15,0.7522279365,-0.4112950701,,,,2.092715017
1996-03-16,0.7522769621,0.0003810996266,,,,1.849837775
1996-03-17,0.7480617477,-0.008053001313,,,,1.829418479
1996-03-18,0.8186328873,0.1702023253,,,,1.809467626
1996-03-19,0.8138892672,0.1624620183,,,,2.20929834
1996-03-20,0.80917031,0.1546020637,,,,2.733406457
1996-03-21,0.8044756582,0.1466154343,,,,2.843976495
1996-03-22,0.7998049602,0.145843555,,,,2.313154697
1996-03-23,0.7951578702,-0.04725798903,,,,1.922419776
1996-03-24,0.790534048,-0.04725798903,,,,1.900034652
1996-03-25,0.5700485458,-0.6069922378,,,,1.878200386
1996-03-26,0.5664138689,-0.6059894139,,,,2.258254606
1996-03-27,0.5627892402,-0.6049878233,,,,2.205982711
1996-03-28,0.5591745105,-0.6039874621,,,,2.220972419
1996-03-29,0.5555695324,-0.6029883259,,,,2.322517352
1996-03-30,0.5519741596,-0.04334507585,,,,2.635966882
1996-03-31,0.5483882475,-0.04334507585,,,,2.589557252
1996-04-01,0.7191172991,0.4106265248,,,,2.545127092
1996-04-02,0.7167496037,0.4164337409,,,,2.044631331
1996-04-03,0.7143887426,0.4223011351,,,,1.337447853
1996-04-04,0.7120346644,0.4282301969,,,,1.270082518
1996-04-05,0.7096873177,0.434222466,,,,1.189627661
1996-04-06,0.707346652,-0.02303620578,,,,1.180793059
1996-04-07,0.705012617,-0.02303620578,,,,1.172051377
1996-04-08,0.8212090299,0.2933884771,,,,1.163400506
1996-04-09,0.8171891701,0.2902843133,,,,2.326399212
1996-04-10,0.8131883613,0.2871809068,,,,1.656958784
1996-04-11,0.8092063715,0.2840781641,,,,2.938663868
1996-04-12,0.8052429721,0.2809759916,,,,2.630919281
1996-04-13,0.8012979381,-0.03915124161,,,,1.594808199
1996-04-14,0.7973710476,-0.03915124161,,,,1.579694066
1996-04-15,0.9025048287,0.2543687234,,,,1.564847078
1996-04-16,0.8952924804,0.2457126628,,,,1.310330351
1996-04-17,0.8881253776,0.2368424523,,,,1.133898685
1996-04-18,0.8810024081,0.2277358875,,,,1.394798849
1996-04-19,0.8739224788,0.2183672313,,,,1.096688364
1996-04-20,0.8668845158,-0.1188732624,,,,0.5273869843
1996-04-21,0.8598874629,-0.1188732624,,,,0.5234475259
1996-04-22,-0.01301898103,-2.659606577,,,,0.5195170397
1996-04-23,-0.01800219391,-2.614895927,,,,0.6293097456
1996-04-24,-0.02301781747,-2.57202671,,,,0.4629571803
1996-04-25,-0.02806669836,-2.530871039,,,,0.41509509
1996-04-26,-0.03314970834,-2.49131316,,,,0.3276741238
1996-04-27,-0.03826774529,-0.06854397708,,,,0.3365139432
1996-04-28,-0.04342173438,-0.06854397708,,,,0.3321891571
1996-04-29,-0.1306849537,-0.2934247492,,,,0.3278614525
1996-04-30,-0.1335636311,-0.2880107981,,,,0.6321633619
1996-05-01,-0.1364509707,-0.2825759661,,,,0.7933725944
1996-05-02,-0.1393470897,-0.2771193404,,,,0.8927092636
1996-05-03,-0.142252107,-0.2716399821,,,,1.9880593
1996-05-04,-0.145166143,-0.03750118959,,,,1.141656724
1996-05-05,-0.1480893199,-0.03750118959,,,,1.132506147
1996-05-06,-0.205795813,-0.1874080194,,,,1.123447528
1996-05-07,-0.2115851969,-0.1945317614,,,,1.208985594
1996-05-08,-0.2174315584,-0.2017523895,,,,1.17775296
1996-05-09,-0.2233364694,-0.2090734247,,,,0.7003881396
1996-05-10,-0.2293015593,-0.216498563,,,,1.214266202
1996-05-11,-0.2353285175,-0.06937693284,,,,0.6112571495
1996-05-12,-0.2414190969,-0.06937693284,,,,0.6053118498
1996-05-13,-0.0447353711,0.4855790723,,,,0.5993744064
1996-05-14,-0.05135445169,0.4820400264,,,,0.3977317744
1996-05-15,-0.05805001941,0.4785079176,,,,0.279110147
1996-05-16,-0.06482486664,0.4749826126,,,,0.5757673844
1996-05-17,-0.07168191899,0.4714639788,,,,0.6226681945
1996-05-18,-0.07862424396,-0.086605944,,,,0.3619672185
1996-05-19,-0.08565506026,-0.086605944,,,,0.3563041781
1996-05-20,-0.3760959539,-0.8284466453,,,,0.3506217748
1996-05-21,-0.3848358749,-0.8262363906,,,,0.6424197036
1996-05-22,-0.3937339705,-0.8240326767,,,,0.7251753695
1996-05-23,-0.4027967965,-0.8218354592,,,,0.4960763291
1996-05-24,-0.4120312932,-0.8196446942,,,,0.7897201991
1996-05-25,-0.4214448152,-0.07903614215,,,,0.5008769741
1996-05-26,-0.4310451646,-0.07903614215,,,,0.4951875583
1996-05-27,-0.7228964871,-0.7992788776,,,,0.4894948022
1996-05-28,-0.7246733631,-0.7953409354,,,,0.4844074059
1996-05-29,-0.726455127,-0.7915679794,,,,1.101922732
1996-05-30,-0.7282418082,-0.7879721846,,,,1.196389276
1996-05-31,-0.7300334366,-0.7845673253,,,,0.6787248134
1996-06-01,-0.7318300421,-0.01448474558,,,,0.6954400902
1996-06-02,-0.733631655,-0.01448474558,,,,0.6895114105
1996-06-03,-0.6328512556,0.2578903133,,,,0.6836024639
1996-06-04,-0.6365521801,0.2547948452,,,,1.034578457
1996-06-05,-0.6402757176,0.2516990695,,,,0.7201931963
1996-06-06,-0.6440221739,0.2486028906,,,,0.6512183795
1996-06-07,-0.6477918604,0.2455062126,,,,1.00638744
1996-06-08,-0.6515850943,-0.03064445077,,,,0.6648127338
1996-06-09,-0.6554021991,-0.03064445077,,,,0.6591627855
1996-06-10,-0.7499562357,-0.2644655891,,,,0.653530241
1996-06-11,-0.7553713436,-0.2661052846,,,,0.9561137957
1996-06-12,-0.7608373786,-0.2677478455,,,,0.9053067205
1996-06-13,-0.7663553289,-0.2693932917,,,,1.044239461
1996-06-14,-0.7719262098,-0.2710416433,,,,1.093905638
1996-06-15,-0.7775510643,-0.03808489861,,,,1.761072752
1996-06-16,-0.7832309644,-0.03808489861,,,,1.742478505
1996-06-17,-1.903487975,-2.860728441,,,,1.724276687
1996-06-18,-1.893899802,-2.803736061,,,,1.192928168
1996-06-19,-1.884421577,-2.749554417,,,,1.18086611
1996-06-20,-1.875051085,-2.697951829,,,,1.211805363
1996-06-21,-1.865786171,-2.648722558,,,,0.9547559914
1996-06-22,-1.856624742,0.02819839245,,,,0.4374799173
1996-06-23,-1.847564761,0.02819839245,,,,0.4338206957
1996-06-24,-1.6365968,0.530449822,,,,0.430166559
1996-06-25,-1.633733061,0.5266638336,,,,0.4760156069
1996-06-26,-1.630880122,0.5228867742,,,,0.2629093549
1996-06-27,-1.628037907,0.5191184801,,,,0.1730850388
1996-06-28,-1.625206345,0.5153587888,,,,-0.2848005445
1996-06-29,-1.622385365,0.009910583413,,,,-0.5093266869
1996-06-30,-1.619574896,0.009910583413,,,,-0.5098198067
1996-07-01,-1.202644743,1.027148534,,,,-0.5103132375
1996-07-02,-1.201586786,1.025415608,,,,-0.4655556195
1996-07-03,-1.200530459,1.023687018,,,,-0.2860353209
1996-07-04,-1.199475758,1.021962742,,,,-0.2767268142
1996-07-05,-1.198422677,1.020242759,,,,-0.2743384222
1996-07-06,-1.197371211,0.005420229478,,,,0.5491042591
1996-07-07,-1.196321356,0.005420229478,,,,0.5462423205
1996-07-08,-1.494757081,-0.7273290681,,,,0.5433874071
1996-07-09,-1.494646379,-0.7289561678,,,,0.6838701346
1996-07-10,-1.494535694,-0.7305873451,,,,0.2733299427
1996-07-11,-1.494425025,-0.7322226223,,,,0.2786303223
1996-07-12,-1.494314374,-0.7338620221,,,,1.277076371
1996-07-13,-1.49420374,0.0004206549978,,,,0.9542271721
1996-07-14,-1.494093123,0.0004206549978,,,,0.9466927371
1996-07-15,-1.406638769,0.2265391492,,,,0.9392120675
1996-07-16,-1.412890474,0.2222334833,,,,2.233962228
1996-07-17,-1.41920002,0.2179183851,,,,2.198984386
1996-07-18,-1.425568381,0.2135935061,,,,1.80055211
1996-07-19,-1.431996559,0.2092584918,,,,1.235316545
1996-07-20,-1.438485576,-0.02319098796,,,,0.9396852087
1996-07-21,-1.445036482,-0.02319098796,,,,0.9322712024
1996-07-22,-1.69003466,-0.6206573824,,,,0.9249084361
1996-07-23,-1.686564454,-0.6148149834,,,,2.247025266
1996-07-24,-1.683109844,-0.6089831404,,,,2.682642403
1996-07-25,-1.679670703,-0.6031611741,,,,2.591289428
1996-07-26,-1.67624691,-0.5973484029,,,,1.722094497
1996-07-27,-1.672838341,0.011647551,,,,0.9115585978
1996-07-28,-1.669444875,0.011647551,,,,0.9042929426
1996-07-29,-1.133651555,1.359877116,,,,0.8970739757
1996-07-30,-1.126190161,1.402741362,,,,1.970989776
1996-07-31,-1.118797206,1.448814977,,,,2.128277431
1996-08-01,-1.111471344,1.498546852,,,,1.673441177
1996-08-02,-1.104211263,1.552479661,,,,1.375344506
1996-08-03,-1.097015685,0.06486782914,,,,0.3134544833
1996-08-04,-1.089883364,0.06486782914,,,,0.3076538473
1996-08-05,-1.363037956,-0.7447912402,,,,0.3018254859
1996-08-06,-1.353376034,-0.7437621642,,,,0.782045147
1996-08-07,-1.34383118,-0.7427345335,,,,0.5966714641
1996-08-08,-1.334400637,-0.7417083432,,,,0.3015616422
1996-08-09,-1.325081738,-0.7406835885,,,,0.2110650533
1996-08-10,-1.315871899,0.0681656377,,,,0.08958550471
1996-08-11,-1.306768618,0.0681656377,,,,0.08229603627
1996-08-12,-0.4508540544,2.531754551,,,,0.07490875464
1996-08-13,-0.4505734665,2.489914669,,,,-0.02021696039
1996-08-14,-0.450292964,2.449731518,,,,0.3402165326
1996-08-15,-0.4500125469,2.411093636,,,,0.1373924597
1996-08-16,-0.4497322151,2.373899803,,,,-0.08792593645
1996-08-17,-0.4494519685,0.003265471812,,,,-0.3846925984
1996-08-18,-0.449171807,0.003265471812,,,,-0.3943524887
1996-08-19,-0.2006656935,0.6911280386,,,,-0.4042127919
1996-08-20,-0.2009775346,0.6891360736,,,,-0.2053308359
1996-08-21,-0.201289439,0.6871489651,,,,-0.4642445652
1996-08-22,-0.2016014069,0.6851666816,,,,-0.5755435714
1996-08-23,-0.2019134383,0.6831891922,,,,-0.9662266336
1996-08-24,-0.2022255333,-0.004109028008,,,,-0.7555482138
1996-08-25,-0.2025376921,-0.004109028008,,,,-0.766305896
1996-08-26,-0.3234790273,-0.3381359649,,,,-0.7772873791
1996-08-27,-0.3216024781,-0.333063045,,,,-0.201605695
1996-08-28,-0.3197276411,-0.3279791623,,,,-0.3363396764
1996-08-29,-0.3178544961,-0.3228837117,,,,-0.3487642171
1996-08-30,-0.3159830228,-0.3177760759,,,,0.1870315159
1996-08-31,-0.314113201,0.02546138131,,,,0.5695425
1996-09-01,-0.3122450109,0.02546138131,,,,0.5636378498
1996-09-02,-0.2053619935,0.3196321765,,,,0.5577402617
1996-09-03,-0.2049913811,0.3157974757,,,,0.5518494204
1996-09-04,-0.2046208384,0.3119619933,,,,1.290606227
1996-09-05,-0.2042503655,0.308125539,,,,1.370582511
